experiment_id	window_size	profile	phase	size_bytes	ordinal	logical_request_id	attempt_id	activation_id	client_start_unix_ns	client_end_unix_ns	http_status	http_request_bytes	http_response_bytes	terminal_status	terminal_success	blocking_result_sha256	activation_get_first_success_unix_ns	activation_get_response_bytes	activation_get_result_sha256	activation_get_result_match
C3	1	native	measured	65536	165	165	1	d89dd47cbf2a49c59dd47cbf2ad9c515	1784920736365316075	1784920736393239644	200	66289	66657	success	true	e4db65e9af48c10b13f804cff7af29b8ed662dfb9b4e9c80b2785635d55fdb13	1784920736403024197	66657	e4db65e9af48c10b13f804cff7af29b8ed662dfb9b4e9c80b2785635d55fdb13	true
C3	1	native	measured	262144	166	166	1	41811105246f40dd811105246f80dd22	1784920736410642934	1784920736477265722	200	262898	263269	success	true	06a86931dfa91b67bb45e3b85157afdff47ed73b928d7001a707beb4c931dd88	1784920736492304841	263269	06a86931dfa91b67bb45e3b85157afdff47ed73b928d7001a707beb4c931dd88	true
C3	1	native	measured	1048576	167	167	1	d1463c0d916a43a9863c0d916ab3a99c	1784920736506656748	1784920736665923916	200	1049331	1049705	success	true	3d68c1d66f1e9972359a4d5049888be19f240ebaeffa99ec4abba233951b4df5	1784920736705171183	1049705	3d68c1d66f1e9972359a4d5049888be19f240ebaeffa99ec4abba233951b4df5	true
C3	1	native	measured	4194304	168	168	1	4aa3354bcb664f8fa3354bcb661f8f6d	1784920736753855583	1784920737220752231	200	4195059	4195435	success	true	5ea00fe49df9332fa059751584fd0a76e6d01660644c51fea8c630633da39796	1784920737347878352	4195435	5ea00fe49df9332fa059751584fd0a76e6d01660644c51fea8c630633da39796	true
C3	1	native	measured	1024	169	169	1	1d33362d9e5e4094b3362d9e5e3094c5	1784920737403769045	1784920737429350385	200	1776	2141	success	true	454ef5fbe19ea6da3e7a4ae4ad5b469084701655635ec5c556c649b3de8d831d	1784920737442095260	2141	454ef5fbe19ea6da3e7a4ae4ad5b469084701655635ec5c556c649b3de8d831d	true
C3	1	native	measured	4096	170	170	1	1cd2596f82064e6392596f8206fe63df	1784920737448969550	1784920737465052366	200	4848	5213	success	true	97ecfd546954a18aa50ed3044011509bd0196c3b0e2b1822227350870a8cc27c	1784920737475111167	5213	97ecfd546954a18aa50ed3044011509bd0196c3b0e2b1822227350870a8cc27c	true
C3	1	native	measured	16384	171	171	1	ed7871dd4933432cb871dd4933732c3d	1784920737480350675	1784920737505386224	200	17137	17504	success	true	68b33ac107cdaa61539812709aefb2377808dde14c5ec69537e2850283bb9e16	1784920737513170790	17504	68b33ac107cdaa61539812709aefb2377808dde14c5ec69537e2850283bb9e16	true
C3	1	native	measured	65536	172	172	1	a24bbe9566444a9f8bbe9566442a9f72	1784920737518772001	1784920737546287466	200	66289	66657	success	true	b130bafe745192402f6cc335f9ab16e6d1a8914de49bb54cb0aa0d44036549fa	1784920737556092582	66657	b130bafe745192402f6cc335f9ab16e6d1a8914de49bb54cb0aa0d44036549fa	true
C3	1	native	measured	262144	173	173	1	272a16355c3c4212aa16355c3c0212df	1784920737563910431	1784920737615180447	200	262898	263269	success	true	f270bc21c2c0e78aebd63888481ec58d6f7333d818a1f0ffeb1075f7230761f7	1784920737630107888	263269	f270bc21c2c0e78aebd63888481ec58d6f7333d818a1f0ffeb1075f7230761f7	true
C3	1	native	measured	1048576	174	174	1	1129642229454144a964222945b1443d	1784920737645329084	1784920737766011457	200	1049331	1049705	success	true	33e325249d3e993bd69347feb0b473f0e837ba793d2fb81e4f1829368a8d26a0	1784920737810210322	1049705	33e325249d3e993bd69347feb0b473f0e837ba793d2fb81e4f1829368a8d26a0	true
C3	1	native	measured	4194304	175	175	1	fcaea980251a4deaaea980251a9dea04	1784920737848494692	1784920738412382682	200	4195059	4195435	success	true	990006f9a89f14d743378ccfb17ed0728dbfded0850be6e0cdd3d887927e20d5	1784920738541253897	4195435	990006f9a89f14d743378ccfb17ed0728dbfded0850be6e0cdd3d887927e20d5	true
C3	1	native	measured	1024	176	176	1	5f38f9f3356e44afb8f9f3356e64af38	1784920738595461593	1784920738620070575	200	1776	2142	success	true	c9926988fd0c6181797059bc9d8b1c5f898e323d3b9556b62393dd22e678ffea	1784920738640862738	2142	c9926988fd0c6181797059bc9d8b1c5f898e323d3b9556b62393dd22e678ffea	true
C3	1	native	measured	4096	177	177	1	034e6ca5d89143e78e6ca5d891b3e7ad	1784920738648344809	1784920738670635421	200	4848	5213	success	true	cce2b42a9601b51398b6c367a22effc58212d64cf745a4b9353d454c84fbfd1f	1784920738677997023	5213	cce2b42a9601b51398b6c367a22effc58212d64cf745a4b9353d454c84fbfd1f	true
C3	1	native	measured	16384	178	178	1	eaef8fdd8c21457aaf8fdd8c21557a67	1784920738683967813	1784920738711793958	200	17137	17504	success	true	506ae899297eb33bbc9db98bbca70eb4b77d213e6ae7384dd808052084220426	1784920738723879201	17504	506ae899297eb33bbc9db98bbca70eb4b77d213e6ae7384dd808052084220426	true
C3	1	native	measured	65536	179	179	1	a4b35f2ffca6456ab35f2ffca6856a27	1784920738733924579	1784920738770731013	200	66289	66657	success	true	282d25d87f7d65734e981dba6a1461a3340abb70188c894e01288ef9311c1838	1784920738782317119	66657	282d25d87f7d65734e981dba6a1461a3340abb70188c894e01288ef9311c1838	true
C3	1	native	measured	262144	180	180	1	8c4e0ce4c78b4d0a8e0ce4c78b1d0aff	1784920738789819859	1784920738876217290	200	262898	263271	success	true	88c5de9f12222db2d83bf5742203ee44d6aa89db7eef07eb5930dc016b0f3182	1784920738897242751	263271	88c5de9f12222db2d83bf5742203ee44d6aa89db7eef07eb5930dc016b0f3182	true
C3	1	native	measured	1048576	181	181	1	447c681672af4b99bc681672afab9939	1784920738912188360	1784920739046119306	200	1049331	1049705	success	true	e67b122705310f2415369ad7331ce596b70da90734c681860c3f80fcd50d5aac	1784920739082752443	1049705	e67b122705310f2415369ad7331ce596b70da90734c681860c3f80fcd50d5aac	true
C3	1	native	measured	4194304	182	182	1	d0c7f6804e9f450787f6804e9f050746	1784920739130514665	1784920739565560950	200	4195059	4195435	success	true	563dbf1af03d07f954fd92acc23e1d36eda983cc4dcc451a3222b070d96f0c9e	1784920739699146846	4195435	563dbf1af03d07f954fd92acc23e1d36eda983cc4dcc451a3222b070d96f0c9e	true
C3	1	native	measured	1024	183	183	1	89998fa82921428b998fa82921928b9a	1784920739753793993	1784920739786359889	200	1776	2142	success	true	17dad3d582bfebe54365d525ea1a09375e46e7245ff38bccf28ef4c945bd4b9b	1784920739800776661	2142	17dad3d582bfebe54365d525ea1a09375e46e7245ff38bccf28ef4c945bd4b9b	true
C3	1	native	measured	4096	184	184	1	8b25d91325394f2aa5d91325399f2a59	1784920739808074773	1784920739831823677	200	4848	5213	success	true	b04ab7bbff24a714186746252c6a82ef63aa946a2ff1da01801cdc98c44f2f2f	1784920739838958865	5213	b04ab7bbff24a714186746252c6a82ef63aa946a2ff1da01801cdc98c44f2f2f	true
C3	1	native	measured	16384	185	185	1	8dfce84453074555bce8445307c5550c	1784920739845098303	1784920739868175536	200	17137	17504	success	true	aac3f367db41405cd18bbd5e4c515d45f01060b90310b3c0be7a6c3fda2306aa	1784920739878817092	17504	aac3f367db41405cd18bbd5e4c515d45f01060b90310b3c0be7a6c3fda2306aa	true
C3	1	native	measured	65536	186	186	1	25a046a54d76447ba046a54d76d47bb0	1784920739884700362	1784920739910067150	200	66289	66656	success	true	11641f5b9c180507818d976a592250a2fd55208ba53f21b6c589566ca65e564f	1784920740127350315	66656	11641f5b9c180507818d976a592250a2fd55208ba53f21b6c589566ca65e564f	true
C3	1	native	measured	262144	187	187	1	e0d3cccc27254e8993cccc27257e89a3	1784920740137391924	1784920740214049986	200	262898	263269	success	true	c775edcb9818857a9117eb09b8d60a57d98f349f8c4adcfca7053a696c83253f	1784920740230275179	263269	c775edcb9818857a9117eb09b8d60a57d98f349f8c4adcfca7053a696c83253f	true
C3	1	native	measured	1048576	188	188	1	a9ac4a29d5f94a65ac4a29d5f97a650a	1784920740246104058	1784920740392099586	200	1049331	1049705	success	true	17e80bb49310aae657635d325c2db13eb46059833ab67c2490882560b81941ba	1784920740430253241	1049705	17e80bb49310aae657635d325c2db13eb46059833ab67c2490882560b81941ba	true
C3	1	native	measured	4194304	189	189	1	04bcb2bcac5449dfbcb2bcac5489dff7	1784920740480008028	1784920740918080677	200	4195059	4195435	success	true	312cc212f4fcb26359bff65a3ac4ae3b19fe782160f2d326dfa0ceb9ad9f1aca	1784920741117583226	4195435	312cc212f4fcb26359bff65a3ac4ae3b19fe782160f2d326dfa0ceb9ad9f1aca	true
C3	1	native	measured	1024	190	190	1	f70fa4bd678a499c8fa4bd678ab99cbc	1784920741179261611	1784920741206547274	200	1776	2142	success	true	bb07a625347e23f7d0480e23073138199e7dc250da027fbdab7ade89df3d8b59	1784920741226840249	2142	bb07a625347e23f7d0480e23073138199e7dc250da027fbdab7ade89df3d8b59	true
C3	1	native	measured	4096	191	191	1	1240867054d04c3c80867054d06c3c3a	1784920741236739204	1784920741259999509	200	4848	5213	success	true	e47881b13bde873d6f078f6015aac100042fdf0809cc97108c9f0f36577d850a	1784920741267567485	5213	e47881b13bde873d6f078f6015aac100042fdf0809cc97108c9f0f36577d850a	true
C3	1	native	measured	16384	192	192	1	01f3a80fb00a4decb3a80fb00addec6f	1784920741273867312	1784920741294708386	200	17137	17504	success	true	52d8ba8c323957b5aec9d0d0b431d044e2bc8f3501734097354f7183471f503a	1784920741301337381	17504	52d8ba8c323957b5aec9d0d0b431d044e2bc8f3501734097354f7183471f503a	true
C3	1	native	measured	65536	193	193	1	a809a3ff7a98465c89a3ff7a98b65cdf	1784920741307739983	1784920741356087139	200	66289	66657	success	true	95c0c53b5e8509bc33328e2670a5354e1825e4183a65a7df949a72cf10859e6e	1784920741366312669	66657	95c0c53b5e8509bc33328e2670a5354e1825e4183a65a7df949a72cf10859e6e	true
C3	1	native	measured	262144	194	194	1	decc9d6cdf59433d8c9d6cdf59233dff	1784920741379160167	1784920741435063938	200	262898	263269	success	true	b4727a5fea98c8345973e515dc4df2ca75c575765ddaf96a2350d442063f7f45	1784920741659103752	263269	b4727a5fea98c8345973e515dc4df2ca75c575765ddaf96a2350d442063f7f45	true
C3	1	native	measured	1048576	195	195	1	8d707647909646d6b07647909666d626	1784920741672307902	1784920741807388054	200	1049331	1049705	success	true	936422f57754720e334b7c0fb38ee4bd1e90ed56debb8c8a9c4d403ba5ec0cce	1784920741842924868	1049705	936422f57754720e334b7c0fb38ee4bd1e90ed56debb8c8a9c4d403ba5ec0cce	true
C3	1	native	measured	4194304	196	196	1	91057c4fa5d04adf857c4fa5d05adfcf	1784920741883075559	1784920742358145840	200	4195059	4195435	success	true	b4e5c49fa31d6deb866d853f2a06efc9ec1f63da3e55deda9802f1b5e45a4a1f	1784920742487263136	4195435	b4e5c49fa31d6deb866d853f2a06efc9ec1f63da3e55deda9802f1b5e45a4a1f	true
C3	1	native	measured	1024	197	197	1	14a343f8fa6f4818a343f8fa6fe818ed	1784920742541113209	1784920742580737340	200	1776	2142	success	true	be8f14512445d4437b1195909098e1e4b7af5192fc741b66ab6fcf3ba9906318	1784920742588419638	2142	be8f14512445d4437b1195909098e1e4b7af5192fc741b66ab6fcf3ba9906318	true
C3	1	native	measured	4096	198	198	1	84bb1e82db1447d9bb1e82db1407d95a	1784920742595963053	1784920742629411546	200	4848	5214	success	true	f64374e7a569f83aac227005c4fda50e67b2e3b21d12ea0dfdb27b8fd9fae1ed	1784920742844873263	5214	f64374e7a569f83aac227005c4fda50e67b2e3b21d12ea0dfdb27b8fd9fae1ed	true
C3	1	native	measured	16384	199	199	1	b20d64846cae4bc38d64846cae8bc376	1784920742850935325	1784920742873779537	200	17137	17504	success	true	8f15eeb5118110d1d53c699e48fbd40e224d1ad91abb2168afb562513a428949	1784920742883656345	17504	8f15eeb5118110d1d53c699e48fbd40e224d1ad91abb2168afb562513a428949	true
C3	1	native	measured	65536	200	200	1	80245d0f14a64973a45d0f14a6b97386	1784920742890047330	1784920742916327022	200	66289	66656	success	true	5f59b68997c957a32f17b4187bf2e73be83cf720792e53d83d51b5552be827f1	1784920742927065083	66656	5f59b68997c957a32f17b4187bf2e73be83cf720792e53d83d51b5552be827f1	true
C3	1	native	measured	262144	201	201	1	63011e4d79d44a90811e4d79d40a906f	1784920742935018361	1784920743021088374	200	262898	263270	success	true	203886573fee0a944f73c1ea8379253a51168ef70d6e3cafc59f5e5895262c10	1784920743049078978	263270	203886573fee0a944f73c1ea8379253a51168ef70d6e3cafc59f5e5895262c10	true
C3	1	native	measured	1048576	202	202	1	829f35d4278c48659f35d4278c18655d	1784920743062901626	1784920743196153564	200	1049331	1049705	success	true	cd8b81e6fd37ea94e195c3a336a7629ab647ed3e81eb888e37a505e36c0c8d40	1784920743237301020	1049705	cd8b81e6fd37ea94e195c3a336a7629ab647ed3e81eb888e37a505e36c0c8d40	true
C3	1	native	measured	4194304	203	203	1	a79e283d93a94a2c9e283d93a97a2c2f	1784920743275142899	1784920743753629445	200	4195059	4195435	success	true	0dbe3c42bc0a64828a5ce82a8571c96253981c0f7786e248749eb1acb5c51bf2	1784920743906489785	4195435	0dbe3c42bc0a64828a5ce82a8571c96253981c0f7786e248749eb1acb5c51bf2	true
C3	1	native	measured	1024	204	204	1	1e02080a34fd489d82080a34fd189dbf	1784920743961918834	1784920743988776891	200	1776	2141	success	true	1663e56eb9167ee297a23bbeffd872a48a0be420f450d24316519b9a86e7cdd0	1784920743999609000	2141	1663e56eb9167ee297a23bbeffd872a48a0be420f450d24316519b9a86e7cdd0	true
C3	1	native	measured	4096	205	205	1	8b8988c12f1742418988c12f17e24168	1784920744012198913	1784920744029398609	200	4848	5213	success	true	bebbd755429522b3585e2c6d8f3056fc47df69270b5f20743bf3819b78f31523	1784920744036317503	5213	bebbd755429522b3585e2c6d8f3056fc47df69270b5f20743bf3819b78f31523	true
C3	1	native	measured	16384	206	206	1	c6925aba045143e0925aba045113e0ed	1784920744042318582	1784920744064293721	200	17137	17504	success	true	1fbc8d644b22050197938ffad1eaeaba565affd52a2ad2defc9d6a44341981d1	1784920744072372207	17504	1fbc8d644b22050197938ffad1eaeaba565affd52a2ad2defc9d6a44341981d1	true
C3	1	native	measured	65536	207	207	1	25716fb23c8a4d6bb16fb23c8a3d6b97	1784920744078703719	1784920744103796831	200	66289	66656	success	true	2499b607b6eec4f51ef98b3d3013403d49b9cc3e1852a222b4862bd56e51145d	1784920744115374031	66656	2499b607b6eec4f51ef98b3d3013403d49b9cc3e1852a222b4862bd56e51145d	true
C3	1	native	measured	262144	208	208	1	98eaf453bd9a43adaaf453bd9a53add2	1784920744122821791	1784920744171793353	200	262898	263269	success	true	85aea645e60ec984dd8441b9c574074295d23a212ed9b993a4228a6209716677	1784920744186388380	263269	85aea645e60ec984dd8441b9c574074295d23a212ed9b993a4228a6209716677	true
C3	1	native	measured	1048576	209	209	1	f78c01084cc641f68c01084cc691f677	1784920744199200005	1784920744336247482	200	1049331	1049705	success	true	a064df61238f0a47388d1843264bd318a45dc6e8872f085de77b973ad0ff6ae9	1784920744372044937	1049705	a064df61238f0a47388d1843264bd318a45dc6e8872f085de77b973ad0ff6ae9	true
C3	1	native	measured	4194304	210	210	1	dc266992bd72487ba66992bd72c87bda	1784920744411370072	1784920744947399958	200	4195059	4195435	success	true	90b5ab474bdba9e20c49cfd7e26d60637e4f76df227522f31a1ad0b93f89b81b	1784920745131749969	4195435	90b5ab474bdba9e20c49cfd7e26d60637e4f76df227522f31a1ad0b93f89b81b	true
C3	1	native	measured	1024	211	211	1	6e829a73484442d1829a734844c2d1cc	1784920745189634233	1784920745220441486	200	1776	2142	success	true	755b699de80a8cc39a86571dba90ffd7cd7b54583fc251d9b69fb5cbfbb33184	1784920745229821222	2142	755b699de80a8cc39a86571dba90ffd7cd7b54583fc251d9b69fb5cbfbb33184	true
C3	1	native	measured	4096	212	212	1	a25dc3da018743b49dc3da0187d3b4b1	1784920745238895289	1784920745259812262	200	4848	5213	success	true	5eb16d287edb3ed4287f0b50d01e35d68370228128558d15ab2f9949e1dc52e7	1784920745266838122	5213	5eb16d287edb3ed4287f0b50d01e35d68370228128558d15ab2f9949e1dc52e7	true
C3	1	native	measured	16384	213	213	1	06d07c80ffad45ae907c80ffadd5ae1e	1784920745272910826	1784920745293963671	200	17137	17504	success	true	80f99da463d89a589b88a316f155cec251de77b1d664dde34eca8c25b2941aaa	1784920745510213532	17504	80f99da463d89a589b88a316f155cec251de77b1d664dde34eca8c25b2941aaa	true
C3	1	native	measured	65536	214	214	1	3ff3cb7be67f45ffb3cb7be67fc5ff75	1784920745517049473	1784920745543967667	200	66289	66656	success	true	bb94969b214292a46ef2202133d3f6212f5dd631f1eb30bfd3cbb96a520ca551	1784920745552829933	66656	bb94969b214292a46ef2202133d3f6212f5dd631f1eb30bfd3cbb96a520ca551	true
C3	1	native	measured	262144	215	215	1	cd20e433ab7a4d6ba0e433ab7a1d6b62	1784920745561213230	1784920745649981493	200	262898	263270	success	true	9b9ee4cfd28952ebafc4a6feabf09d93b72ed3a43577541ff4d72342ff069287	1784920745665589272	263270	9b9ee4cfd28952ebafc4a6feabf09d93b72ed3a43577541ff4d72342ff069287	true
C3	1	native	measured	1048576	216	216	1	d974ade177b94718b4ade177b9e71894	1784920745678564039	1784920745825364848	200	1049331	1049705	success	true	f6419d2252bb4e377a113b897124e85aa671b666481599ceabd3184d9f712558	1784920745868525485	1049705	f6419d2252bb4e377a113b897124e85aa671b666481599ceabd3184d9f712558	true
C3	1	native	measured	4194304	217	217	1	60145ba6c26e4aba945ba6c26e3aba82	1784920745943031919	1784920746548695542	200	4195059	4195435	success	true	be62ac14f7ece97b3a152caf77f3ef2126a222db3e15b03b42ac3b8955ea454f	1784920746671299842	4195435	be62ac14f7ece97b3a152caf77f3ef2126a222db3e15b03b42ac3b8955ea454f	true
C3	1	native	measured	1024	218	218	1	8a54cdb32e954a0b94cdb32e95ba0b15	1784920746728724309	1784920746759528371	200	1776	2142	success	true	76e8fe36ea9b16345a0984b39eb258c8fee528eba74755118991aa6e8a32c980	1784920746768728116	2142	76e8fe36ea9b16345a0984b39eb258c8fee528eba74755118991aa6e8a32c980	true
C3	1	native	measured	4096	219	219	1	7bd10527fdac4d4f910527fdacbd4f5d	1784920746776422614	1784920746795715294	200	4848	5213	success	true	3e0ffd56b4355145cb42cf6c3b44fd9c89fb474de761747173b78ed8d6252d43	1784920746803993285	5213	3e0ffd56b4355145cb42cf6c3b44fd9c89fb474de761747173b78ed8d6252d43	true
C3	1	native	measured	16384	220	220	1	2fc07dfd48dc4f80807dfd48dcaf80df	1784920746810413223	1784920746829024184	200	17137	17504	success	true	cd9377dc319bf514dc2bfb2ba85112090f0f9d197910232137ceab5ae40d4642	1784920746836345556	17504	cd9377dc319bf514dc2bfb2ba85112090f0f9d197910232137ceab5ae40d4642	true
C3	1	native	measured	65536	221	221	1	6cf0521df5c346f5b0521df5c346f5ce	1784920746844100086	1784920746873373643	200	66289	66657	success	true	eeac0df1d64298c86711c74de406de9945e272b6109ae8f1630fc1f3ac4b6dd3	1784920746893464290	66657	eeac0df1d64298c86711c74de406de9945e272b6109ae8f1630fc1f3ac4b6dd3	true
C3	1	native	measured	262144	222	222	1	3ccec88cb459420b8ec88cb459220bc7	1784920746903621760	1784920746974942198	200	262898	263269	success	true	2f71759b54c4ee981a8e4b6c8efbad8bff6b9053ccd7bc944098879b76b5f9d2	1784920747020499459	263269	2f71759b54c4ee981a8e4b6c8efbad8bff6b9053ccd7bc944098879b76b5f9d2	true
C3	1	native	measured	1048576	223	223	1	a2fe9bea2f854f35be9bea2f85ff35fc	1784920747040142983	1784920747179702793	200	1049331	1049705	success	true	da3d8b39da0fce816624a60c9519a4bc09013fb0a8e06965017e2f6e25282f6f	1784920747215671779	1049705	da3d8b39da0fce816624a60c9519a4bc09013fb0a8e06965017e2f6e25282f6f	true
C3	1	native	measured	4194304	224	224	1	e235859915664230b58599156682302d	1784920747255255377	1784920747770904602	200	4195059	4195435	success	true	a12138f887b2ae971621994e495b23a759c0f2bdff0fa1d76af424c72e4d8fa8	1784920747970723128	4195435	a12138f887b2ae971621994e495b23a759c0f2bdff0fa1d76af424c72e4d8fa8	true
C3	1	native	measured	1024	225	225	1	beed36f785f74f6bad36f785f70f6b58	1784920748035254445	1784920748070298995	200	1776	2142	success	true	c687eb7461b74014a3a850dd7fc5a263ca88a65203aee9999ba6f2f41033564c	1784920748078637576	2142	c687eb7461b74014a3a850dd7fc5a263ca88a65203aee9999ba6f2f41033564c	true
C3	1	native	measured	4096	226	226	1	e5199c2887a34d5e999c2887a3cd5e70	1784920748087166084	1784920748107629743	200	4848	5213	success	true	16736f2c5dc88d89c79870b4028026db6fd94cbb9efae842b937c9a34395bafe	1784920748118514851	5213	16736f2c5dc88d89c79870b4028026db6fd94cbb9efae842b937c9a34395bafe	true
C3	1	native	measured	16384	227	227	1	07f443c9116a4323b443c9116a332379	1784920748125018438	1784920748146344737	200	17137	17504	success	true	b2bb29714b582acdfdefe67d1028a243c56a47a49d00cdd11b41032183c77621	1784920748156578407	17504	b2bb29714b582acdfdefe67d1028a243c56a47a49d00cdd11b41032183c77621	true
C3	1	native	measured	65536	228	228	1	a8fc7b27eda5406ebc7b27eda5506efe	1784920748163521830	1784920748190449233	200	66289	66656	success	true	ed38ba40890774c865ec0eab6d5ee05858796587e225a5cd4837f52e2d1afa3f	1784920748198530651	66656	ed38ba40890774c865ec0eab6d5ee05858796587e225a5cd4837f52e2d1afa3f	true
C3	1	native	measured	262144	229	229	1	d24aa76a660849a88aa76a6608e9a88a	1784920748206580865	1784920748281369624	200	262898	263270	success	true	ecaef153e16be000bc10de66cb47d58d76a1fec9854bdd940769c7b8192ece2e	1784920748302991657	263270	ecaef153e16be000bc10de66cb47d58d76a1fec9854bdd940769c7b8192ece2e	true
C3	1	native	measured	1048576	230	230	1	d627335be8084e40a7335be8084e40b2	1784920748316732209	1784920748438801555	200	1049331	1049705	success	true	0953ffdc404968c814b9c28203d0441eae4c0457831d9187edd2fbee3dffac1c	1784920748479662695	1049705	0953ffdc404968c814b9c28203d0441eae4c0457831d9187edd2fbee3dffac1c	true
C3	1	native	measured	4194304	231	231	1	1bd39ef6873e4f4c939ef6873e9f4cc7	1784920748518638064	1784920748932150330	200	4195059	4195435	success	true	07b975169a7f03e7a8d6d7ea7fc59724056671cc83435202bf03240ce5c21d3e	1784920749061664982	4195435	07b975169a7f03e7a8d6d7ea7fc59724056671cc83435202bf03240ce5c21d3e	true
C3	1	native	measured	1024	232	232	1	f854136f9ec94ae894136f9ec97ae879	1784920749116599542	1784920749149033870	200	1776	2142	success	true	1742312ceecd6d0daa536cae264f0d5029695ba123ca8dd7d05394ae781a60d0	1784920749156403499	2142	1742312ceecd6d0daa536cae264f0d5029695ba123ca8dd7d05394ae781a60d0	true
C3	1	native	measured	4096	233	233	1	4d033e815fb44441833e815fb4f441f0	1784920749164925127	1784920749178194841	200	4848	5213	success	true	4c0b22d512375a98513e1fd1fa1a71cf0494d788eaea5394d46f9df9fdd70018	1784920749189144342	5213	4c0b22d512375a98513e1fd1fa1a71cf0494d788eaea5394d46f9df9fdd70018	true
C3	1	native	measured	16384	234	234	1	922de3a8d57c4bf6ade3a8d57cfbf690	1784920749197364063	1784920749223310590	200	17137	17505	success	true	55fc68c8a9102f4999d5a41eb0968a141305554e5171576cc024d48ff234d84a	1784920749231826078	17505	55fc68c8a9102f4999d5a41eb0968a141305554e5171576cc024d48ff234d84a	true
C3	1	native	measured	65536	235	235	1	5cf1015bfd8e419eb1015bfd8e319eba	1784920749238973695	1784920749261072172	200	66289	66656	success	true	80de833f4b1a81968b6da055b237436caa1775c2a0e3a56750b7ca6d20bc5d56	1784920749275971258	66656	80de833f4b1a81968b6da055b237436caa1775c2a0e3a56750b7ca6d20bc5d56	true
C3	1	native	measured	262144	236	236	1	85de4380c20d421a9e4380c20df21acf	1784920749284614522	1784920749338361809	200	262898	263269	success	true	c562fd2b0718260b65c971b9f038fadbc3918955c68f667548f239bb1104504b	1784920749362282035	263269	c562fd2b0718260b65c971b9f038fadbc3918955c68f667548f239bb1104504b	true
C3	1	native	measured	1048576	237	237	1	31e020f781dd4a87a020f781dd9a87aa	1784920749380975112	1784920749545783108	200	1049331	1049705	success	true	d3bba54100879fd8ec9f835b3b58d6e42cde1d11f1c65528c3361de2fa1a39f4	1784920749583525313	1049705	d3bba54100879fd8ec9f835b3b58d6e42cde1d11f1c65528c3361de2fa1a39f4	true
C3	1	native	measured	4194304	238	238	1	5c1fdb0423b04ffd9fdb0423b03ffd85	1784920749631915471	1784920750197248925	200	4195059	4195435	success	true	cd7bf8b23af5bd234eaad80fe5f071c524c6da0744b761a3af59958923c71e50	1784920750393350764	4195435	cd7bf8b23af5bd234eaad80fe5f071c524c6da0744b761a3af59958923c71e50	true
C3	1	native	measured	1024	239	239	1	d71a92b53ae24d719a92b53ae20d71ad	1784920750451999653	1784920750483409984	200	1776	2142	success	true	299d0689c07458050d41d47aedce537561f8eb2978fb987c4c9e9ee723903087	1784920750496177907	2142	299d0689c07458050d41d47aedce537561f8eb2978fb987c4c9e9ee723903087	true
C3	1	native	measured	4096	240	240	1	461a82a25658471d9a82a25658e71da7	1784920750510395715	1784920750536668143	200	4848	5213	success	true	71d5a2523ae98ca10564b6307bae50087654d397cad23953e700056527669c45	1784920750545625548	5213	71d5a2523ae98ca10564b6307bae50087654d397cad23953e700056527669c45	true
C3	1	native	measured	16384	241	241	1	4f30a03595574012b0a0359557d01277	1784920750554177529	1784920750578103920	200	17137	17504	success	true	9658672161f1d55130f33cafe6569b2af6a05fe88954463add46fb8c4625d4af	1784920750586300660	17504	9658672161f1d55130f33cafe6569b2af6a05fe88954463add46fb8c4625d4af	true
C3	1	native	measured	65536	242	242	1	8aa94f4bb66c4de8a94f4bb66cbde867	1784920750593466142	1784920750618986289	200	66289	66656	success	true	2de48b19d36e818e7698eadd7138acb09a3fe1370769e08f26669e823489d339	1784920750628580329	66656	2de48b19d36e818e7698eadd7138acb09a3fe1370769e08f26669e823489d339	true
C3	1	native	measured	262144	243	243	1	9d748659f4ee446cb48659f4eeb46c1f	1784920750637084470	1784920750710127543	200	262898	263270	success	true	42abb512b3d432bee97d1344a70eb3f62d225bfeb3058042aa6c4df16f52f4c7	1784920750728781054	263270	42abb512b3d432bee97d1344a70eb3f62d225bfeb3058042aa6c4df16f52f4c7	true
C3	1	native	measured	1048576	244	244	1	724998982f2d43458998982f2d0345aa	1784920750742361603	1784920750876528910	200	1049331	1049705	success	true	e66b49416f8ebfeb5c87106871b567a519a278f8973c58b2cdf0e6d3b84d976c	1784920750916713724	1049705	e66b49416f8ebfeb5c87106871b567a519a278f8973c58b2cdf0e6d3b84d976c	true
C3	1	native	measured	4194304	245	245	1	417bfea7021c4b97bbfea7021c6b9795	1784920750957175824	1784920751391372213	200	4195059	4195435	success	true	68df491ae02c00ee81cc9d42e01dfb861cbc66ecb00374b548acc315c0a3e4a4	1784920751528574274	4195435	68df491ae02c00ee81cc9d42e01dfb861cbc66ecb00374b548acc315c0a3e4a4	true
C3	1	native	measured	1024	246	246	1	f0edb179ddab4cc6adb179ddab4cc663	1784920751584915019	1784920751606300146	200	1776	2141	success	true	852e68c4081cd4aa42254995fb4cefbea010ab3a208cc0cd05b0716f4fd91933	1784920751615528736	2141	852e68c4081cd4aa42254995fb4cefbea010ab3a208cc0cd05b0716f4fd91933	true
