schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	clock_domain	timestamp_value	timestamp_unit
c3-timing-event-v1	C3	native	measured	65536	25	1	3afe67545ffa4d4fbe67545ffa3d4f06	C900	unix_ns	1784920708981258459	ns
c3-timing-event-v1	C3	native	measured	262144	26	1	871541b8459e4a6b9541b8459e6a6b0c	C010	unix_ns	1784920708985926721	ns
c3-timing-event-v1	C3	native	measured	262144	26	1	871541b8459e4a6b9541b8459e6a6b0c	C800	unix_ns	1784920709049857911	ns
c3-timing-event-v1	C3	native	measured	262144	26	1	871541b8459e4a6b9541b8459e6a6b0c	C900	unix_ns	1784920709077894826	ns
c3-timing-event-v1	C3	native	measured	1048576	27	1	fa1ef5bbcd1b45d39ef5bbcd1b25d372	C010	unix_ns	1784920709094740523	ns
c3-timing-event-v1	C3	native	measured	1048576	27	1	fa1ef5bbcd1b45d39ef5bbcd1b25d372	C800	unix_ns	1784920709224623355	ns
c3-timing-event-v1	C3	native	measured	1048576	27	1	fa1ef5bbcd1b45d39ef5bbcd1b25d372	C900	unix_ns	1784920709273139754	ns
c3-timing-event-v1	C3	native	measured	4194304	28	1	885ff91f2e74448d9ff91f2e74c48d8a	C010	unix_ns	1784920709321847913	ns
c3-timing-event-v1	C3	native	measured	4194304	28	1	885ff91f2e74448d9ff91f2e74c48d8a	C800	unix_ns	1784920709915052327	ns
c3-timing-event-v1	C3	native	measured	4194304	28	1	885ff91f2e74448d9ff91f2e74c48d8a	C900	unix_ns	1784920710138716021	ns
c3-timing-event-v1	C3	native	measured	1024	29	1	c4e1c61b6fec4d96a1c61b6fec1d9672	C010	unix_ns	1784920710205017273	ns
c3-timing-event-v1	C3	native	measured	1024	29	1	c4e1c61b6fec4d96a1c61b6fec1d9672	C800	unix_ns	1784920710246306317	ns
c3-timing-event-v1	C3	native	measured	1024	29	1	c4e1c61b6fec4d96a1c61b6fec1d9672	C900	unix_ns	1784920710257934869	ns
c3-timing-event-v1	C3	native	measured	4096	30	1	330c297f57c948da8c297f57c968da09	C010	unix_ns	1784920710263545297	ns
c3-timing-event-v1	C3	native	measured	4096	30	1	330c297f57c948da8c297f57c968da09	C800	unix_ns	1784920710291509134	ns
c3-timing-event-v1	C3	native	measured	4096	30	1	330c297f57c948da8c297f57c968da09	C900	unix_ns	1784920710299377681	ns
c3-timing-event-v1	C3	native	measured	16384	31	1	b9e86df5cb0a404ba86df5cb0a604bd3	C010	unix_ns	1784920710301918888	ns
c3-timing-event-v1	C3	native	measured	16384	31	1	b9e86df5cb0a404ba86df5cb0a604bd3	C800	unix_ns	1784920710326979890	ns
c3-timing-event-v1	C3	native	measured	16384	31	1	b9e86df5cb0a404ba86df5cb0a604bd3	C900	unix_ns	1784920710336303918	ns
c3-timing-event-v1	C3	native	measured	65536	32	1	120958d3471b477f8958d3471bd77fb1	C010	unix_ns	1784920710339483986	ns
c3-timing-event-v1	C3	native	measured	65536	32	1	120958d3471b477f8958d3471bd77fb1	C800	unix_ns	1784920710378029272	ns
c3-timing-event-v1	C3	native	measured	65536	32	1	120958d3471b477f8958d3471bd77fb1	C900	unix_ns	1784920710394489649	ns
c3-timing-event-v1	C3	native	measured	262144	33	1	8e39b65be7e340eab9b65be7e3b0ea7f	C010	unix_ns	1784920710401270983	ns
c3-timing-event-v1	C3	native	measured	262144	33	1	8e39b65be7e340eab9b65be7e3b0ea7f	C800	unix_ns	1784920710472236566	ns
c3-timing-event-v1	C3	native	measured	262144	33	1	8e39b65be7e340eab9b65be7e3b0ea7f	C900	unix_ns	1784920710491434650	ns
c3-timing-event-v1	C3	native	measured	1048576	34	1	a27ce5101d6c4f82bce5101d6cff82a8	C010	unix_ns	1784920710507605835	ns
c3-timing-event-v1	C3	native	measured	1048576	34	1	a27ce5101d6c4f82bce5101d6cff82a8	C800	unix_ns	1784920710690249212	ns
c3-timing-event-v1	C3	native	measured	1048576	34	1	a27ce5101d6c4f82bce5101d6cff82a8	C900	unix_ns	1784920710740349268	ns
c3-timing-event-v1	C3	native	measured	4194304	35	1	f8e0f8ac86dc4c70a0f8ac86dcfc7000	C010	unix_ns	1784920710810122256	ns
c3-timing-event-v1	C3	native	measured	4194304	35	1	f8e0f8ac86dc4c70a0f8ac86dcfc7000	C800	unix_ns	1784920711327407446	ns
c3-timing-event-v1	C3	native	measured	4194304	35	1	f8e0f8ac86dc4c70a0f8ac86dcfc7000	C900	unix_ns	1784920711469318104	ns
c3-timing-event-v1	C3	native	measured	1024	36	1	c8f673a1354944c7b673a13549b4c76f	C010	unix_ns	1784920711540152157	ns
c3-timing-event-v1	C3	native	measured	1024	36	1	c8f673a1354944c7b673a13549b4c76f	C800	unix_ns	1784920711572173226	ns
c3-timing-event-v1	C3	native	measured	1024	36	1	c8f673a1354944c7b673a13549b4c76f	C900	unix_ns	1784920711587577524	ns
c3-timing-event-v1	C3	native	measured	4096	37	1	dcbe8dd3ae244fa4be8dd3ae24ffa4ce	C010	unix_ns	1784920711592906162	ns
c3-timing-event-v1	C3	native	measured	4096	37	1	dcbe8dd3ae244fa4be8dd3ae24ffa4ce	C800	unix_ns	1784920711623681163	ns
c3-timing-event-v1	C3	native	measured	4096	37	1	dcbe8dd3ae244fa4be8dd3ae24ffa4ce	C900	unix_ns	1784920711842401166	ns
c3-timing-event-v1	C3	native	measured	16384	38	1	1ab78264b68e47fab78264b68e47fa55	C010	unix_ns	1784920711845250722	ns
c3-timing-event-v1	C3	native	measured	16384	38	1	1ab78264b68e47fab78264b68e47fa55	C800	unix_ns	1784920711872352581	ns
c3-timing-event-v1	C3	native	measured	16384	38	1	1ab78264b68e47fab78264b68e47fa55	C900	unix_ns	1784920711881994660	ns
c3-timing-event-v1	C3	native	measured	65536	39	1	029e4558da784f2f9e4558da781f2fba	C010	unix_ns	1784920711885050564	ns
c3-timing-event-v1	C3	native	measured	65536	39	1	029e4558da784f2f9e4558da781f2fba	C800	unix_ns	1784920711934727410	ns
c3-timing-event-v1	C3	native	measured	65536	39	1	029e4558da784f2f9e4558da781f2fba	C900	unix_ns	1784920711951521504	ns
c3-timing-event-v1	C3	native	measured	262144	40	1	cad654d1287145d79654d1287175d76e	C010	unix_ns	1784920711957419488	ns
c3-timing-event-v1	C3	native	measured	262144	40	1	cad654d1287145d79654d1287175d76e	C800	unix_ns	1784920712024385508	ns
c3-timing-event-v1	C3	native	measured	262144	40	1	cad654d1287145d79654d1287175d76e	C900	unix_ns	1784920712044878609	ns
c3-timing-event-v1	C3	native	measured	1048576	41	1	d4d440095fe845099440095fe8e5096f	C010	unix_ns	1784920712056918896	ns
c3-timing-event-v1	C3	native	measured	1048576	41	1	d4d440095fe845099440095fe8e5096f	C800	unix_ns	1784920712275701057	ns
c3-timing-event-v1	C3	native	measured	1048576	41	1	d4d440095fe845099440095fe8e5096f	C900	unix_ns	1784920712318587006	ns
c3-timing-event-v1	C3	native	measured	4194304	42	1	56380fb86c9b4b66b80fb86c9b0b66fa	C010	unix_ns	1784920712365989353	ns
c3-timing-event-v1	C3	native	measured	4194304	42	1	56380fb86c9b4b66b80fb86c9b0b66fa	C800	unix_ns	1784920712902510813	ns
c3-timing-event-v1	C3	native	measured	4194304	42	1	56380fb86c9b4b66b80fb86c9b0b66fa	C900	unix_ns	1784920713151443064	ns
c3-timing-event-v1	C3	native	measured	1024	43	1	e1d00915291749e49009152917b9e458	C010	unix_ns	1784920713232484591	ns
c3-timing-event-v1	C3	native	measured	1024	43	1	e1d00915291749e49009152917b9e458	C800	unix_ns	1784920713274808631	ns
c3-timing-event-v1	C3	native	measured	1024	43	1	e1d00915291749e49009152917b9e458	C900	unix_ns	1784920713287490568	ns
c3-timing-event-v1	C3	native	measured	4096	44	1	0aae99a432b94427ae99a432b9b42729	C010	unix_ns	1784920713293298170	ns
c3-timing-event-v1	C3	native	measured	4096	44	1	0aae99a432b94427ae99a432b9b42729	C800	unix_ns	1784920713319281184	ns
c3-timing-event-v1	C3	native	measured	4096	44	1	0aae99a432b94427ae99a432b9b42729	C900	unix_ns	1784920713329852009	ns
c3-timing-event-v1	C3	native	measured	16384	45	1	d84cc54729de440e8cc54729def40ec8	C010	unix_ns	1784920713332708621	ns
c3-timing-event-v1	C3	native	measured	16384	45	1	d84cc54729de440e8cc54729def40ec8	C800	unix_ns	1784920713364877499	ns
c3-timing-event-v1	C3	native	measured	16384	45	1	d84cc54729de440e8cc54729def40ec8	C900	unix_ns	1784920713374340797	ns
c3-timing-event-v1	C3	native	measured	65536	46	1	5860879aab254a9ea0879aab253a9e96	C010	unix_ns	1784920713377508941	ns
c3-timing-event-v1	C3	native	measured	65536	46	1	5860879aab254a9ea0879aab253a9e96	C800	unix_ns	1784920713405380484	ns
c3-timing-event-v1	C3	native	measured	65536	46	1	5860879aab254a9ea0879aab253a9e96	C900	unix_ns	1784920713417983032	ns
