schema_version	experiment_id	profile	phase	workload_id	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	node	process	pid	status
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	A400	400	monotonic_ns_same_process	20037532252498	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	8	1	4c7641910f024d25b641910f02ed255d	A410	410	monotonic_ns_same_process	20037841978506	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AI400	1	enclave_tsc_same_invocation	54138088896580	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AI410	2	enclave_tsc_same_invocation	54138100246099	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AI420	3	enclave_tsc_same_invocation	54138100248399	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AI430	4	enclave_tsc_same_invocation	54138100252330	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AF400	5	enclave_tsc_same_invocation	54138134690977	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AF410	6	enclave_tsc_same_invocation	54138694324839	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AO400	7	enclave_tsc_same_invocation	54138857854596	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AO410	8	enclave_tsc_same_invocation	54138858460541	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AO420	9	enclave_tsc_same_invocation	54138858461515	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	AO430	10	enclave_tsc_same_invocation	54138858470824	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	A400	400	monotonic_ns_same_process	20037621329919	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	9	1	8f82723846754a8482723846752a8427	A410	410	monotonic_ns_same_process	20037908089134	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AI400	1	enclave_tsc_same_invocation	54139394251655	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AI410	2	enclave_tsc_same_invocation	54139400763573	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AI420	3	enclave_tsc_same_invocation	54139400764132	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AI430	4	enclave_tsc_same_invocation	54139400767191	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AF400	5	enclave_tsc_same_invocation	54139412470818	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AF410	6	enclave_tsc_same_invocation	54139867186138	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AO400	7	enclave_tsc_same_invocation	54140015539913	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AO410	8	enclave_tsc_same_invocation	54140016179643	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AO420	9	enclave_tsc_same_invocation	54140016180597	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	AO430	10	enclave_tsc_same_invocation	54140016190324	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	A400	400	monotonic_ns_same_process	20038942754889	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	10	1	7a3873041438401eb873041438201efd	A410	410	monotonic_ns_same_process	20039174235399	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AI400	1	enclave_tsc_same_invocation	54139003856580	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AI410	2	enclave_tsc_same_invocation	54139011123139	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AI420	3	enclave_tsc_same_invocation	54139011123674	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AI430	4	enclave_tsc_same_invocation	54139011126394	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AF400	5	enclave_tsc_same_invocation	54139022935520	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AF410	6	enclave_tsc_same_invocation	54139475119072	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AO400	7	enclave_tsc_same_invocation	54139626350463	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	compression-derived-random256k-level6-v1	11	1	ae91bda6548c4eb691bda6548c5eb6e9	AO410	8	enclave_tsc_same_invocation	54139627433286	cycles		sgx_worker_enclave		observed
