profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	terminal_success	activation_get_status	store_evidence_status	expected_rid	actual_rid	rid_status	decrypt_status	workload_status	request_payload_bytes	request_payload_sha256	payload_evidence_status	container_hostname	worker_started_this_invocation	kms_contacted	enclave_key_cache_hit	function_cache_hit	cfunc_decrypt_executed	fresh_placement_eligible	warm_reuse_eligible	analysis_eligible	quality_reason	measurement_sequence	client_start_unix_ns	client_end_unix_ns	client_elapsed_ms	activation_duration_ms	c_req_bytes	c_key_bytes	c_out_bytes	ct_bytes	worker_keypath_dur_ns	worker_wait_kms_dur_ns	kms_verify_dur_ns	kms_key_release_dur_ns	kms_total_dur_ns	quote_gen_dur_ns	worker_exec_dur_ns	worker_invoke_dur_ns	adapter_invoke_dur_ns	function_key_decap_cycles	cfunc_aes_gcm_cycles	wasm_load_cycles	wasm_instantiate_cycles	input_key_decap_cycles	input_aes_gcm_cycles	workload_core_cycles	output_kem_cycles	output_aes_gcm_cycles	function_key_decap_duration_ns	cfunc_aes_gcm_duration_ns	wasm_load_duration_ns	wasm_instantiate_duration_ns	input_key_decap_duration_ns	input_aes_gcm_duration_ns	workload_core_duration_ns	output_kem_duration_ns	output_aes_gcm_duration_ns	tsc_hz	tsc_frequency_method
asyncs	1048576	38	warm_followup	2	s1048576-g038-warm02	fd91bf2002364e0691bf2002368e06c0	/guest/c2_asyncs_sleep50_r340_s1048576_g038	0.0.1@1784515977534	6d0994305fa27cf97e144141358abc6e2c7d1e9a0cfd957c3323bd3af4476ac7	true	200	present	1438bb274606989caaec3b23a2c3c12fff61c608ffbd1d612a6227d15a072c40	1438bb274606989caaec3b23a2c3c12fff61c608ffbd1d612a6227d15a072c40	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	99252deffc9f	false	false	true	true	false	false	true	true	ok	903	1784516455259048626	1784516455336507148	77.45849	61	1052	263	573	65	190	0	0	0	0	0	56728582	56996763	57563462	0	0	3473270	265501	6554605	3632	135203366	644582	5387	0	0	1286404	98334	2427647	1345	50075645	238735	1995	2699982468	calibrated_monotonic_raw_20ms
asyncs	1048576	38	warm_followup	3	s1048576-g038-warm03	564896b70fbc4bd48896b70fbcebd485	/guest/c2_asyncs_sleep50_r340_s1048576_g038	0.0.1@1784515977534	6d0994305fa27cf97e144141358abc6e2c7d1e9a0cfd957c3323bd3af4476ac7	true	200	present	53644136c41b915f0f5ccc018ded63fe800080b7147c2b72c3de09213aac9a83	53644136c41b915f0f5ccc018ded63fe800080b7147c2b72c3de09213aac9a83	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	99252deffc9f	false	false	true	true	false	false	true	true	ok	904	1784516455608852400	1784516455680559558	71.707006	60	1052	263	573	65	207	0	0	0	0	0	56656768	56889555	57434718	0	0	3544647	202552	6494217	3504	135203608	611504	5221	0	0	1312840	75019	2405281	1297	50075735	226484	1933	2699982468	calibrated_monotonic_raw_20ms
asyncs	1048576	38	warm_followup	4	s1048576-g038-warm04	d918eb4474d6493b98eb4474d6193b0f	/guest/c2_asyncs_sleep50_r340_s1048576_g038	0.0.1@1784515977534	6d0994305fa27cf97e144141358abc6e2c7d1e9a0cfd957c3323bd3af4476ac7	true	200	present	1937f4af3faecd1ce7647f65bcd8dee72fad9da5fa9b970e5347483436d59c4a	1937f4af3faecd1ce7647f65bcd8dee72fad9da5fa9b970e5347483436d59c4a	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	99252deffc9f	false	false	true	true	false	false	true	true	ok	905	1784516455946231025	1784516456017043583	70.812603	61	1052	263	573	65	266	0	0	0	0	0	56916327	57153692	57671219	0	0	3546872	211038	6455659	3482	135275272	1006600	7940	0	0	1313664	78162	2391000	1289	50102277	372817	2940	2699982468	calibrated_monotonic_raw_20ms
asyncs	1048576	38	warm_followup	5	s1048576-g038-warm05	a8d4257755dd4b2894257755ddab28a2	/guest/c2_asyncs_sleep50_r340_s1048576_g038	0.0.1@1784515977534	6d0994305fa27cf97e144141358abc6e2c7d1e9a0cfd957c3323bd3af4476ac7	true	200	present	455047878396e95f77f923fef1e30a359eec6f3f4d114cb7ecbed1b138a327b2	455047878396e95f77f923fef1e30a359eec6f3f4d114cb7ecbed1b138a327b2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	99252deffc9f	false	false	true	true	false	false	true	true	ok	906	1784516456279232805	1784516456352073080	72.840183	62	1052	263	573	65	340	0	0	0	0	0	56881118	57170364	57761789	0	0	3601684	281912	6486987	2998	135106384	574729	5298	0	0	1333965	104412	2402603	1110	50039726	212863	1962	2699982468	calibrated_monotonic_raw_20ms
asyncs	4194304	38	fresh_first_use	0	s4194304-g038-fresh	fae2d4611e604d47a2d4611e602d4768	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	6333fe80bea2fb468226de38349180318c5c6c9d8d1d9f0fcebefc397d9b7ac2	6333fe80bea2fb468226de38349180318c5c6c9d8d1d9f0fcebefc397d9b7ac2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	true	false	false	true	true	false	true	ok	907	1784516456359630652	1784516458017834493	1658.204562	1087	1052	263	573	65	770620426	34244102	30673658	2264783	32938792	736353651	80177497	852894264	859316509	6221838	4257237	4009952	479366	8939832	6938	135258759	595610	5583	2304481	1576820	1485229	177550	3311187	2569	50097938	220605	2067	2699886696	calibrated_monotonic_raw_20ms
asyncs	4194304	38	warm_followup	1	s4194304-g038-warm01	4451a7fb7f6b4e1b91a7fb7f6bfe1bef	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	a29026bfa1436fa19dbf7a7ca097a7073d6e6105aebd753d31288d2582a53f9b	a29026bfa1436fa19dbf7a7ca097a7073d6e6105aebd753d31288d2582a53f9b	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	false	true	true	false	false	true	true	ok	908	1784516458293573503	1784516458381784360	88.211126	71	1052	263	573	65	312	0	0	0	0	0	64394409	66603593	67193704	0	0	3532502	283031	6396137	3687	135217494	583753	5372	0	0	1308388	104830	2369039	1365	50082655	216213	1989	2699886696	calibrated_monotonic_raw_20ms
asyncs	4194304	38	warm_followup	2	s4194304-g038-warm02	41241eae234e4aa5a41eae234e7aa54e	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	5604e944e32358d2064bb02af34bcb22dae127bc9b3e529ce25f192a020d4718	5604e944e32358d2064bb02af34bcb22dae127bc9b3e529ce25f192a020d4718	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	false	true	true	false	false	true	true	ok	909	1784516458652737012	1784516458739812105	87.074864	77	1052	263	573	65	204	0	0	0	0	0	68354673	69387238	73215840	0	0	3500632	330642	6425529	3573	135214403	659445	6180	0	0	1296584	122465	2379925	1323	50081510	244249	2288	2699886696	calibrated_monotonic_raw_20ms
asyncs	4194304	38	warm_followup	3	s4194304-g038-warm03	3a1a290d62bf439a9a290d62bfc39a8e	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	aaab4881bb561a33661140f71694ee021d9dd098d5da54a601fdc95906180e27	aaab4881bb561a33661140f71694ee021d9dd098d5da54a601fdc95906180e27	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	false	true	true	false	false	true	true	ok	910	1784516459005412971	1784516459090254713	84.841659	70	1052	263	573	65	237	0	0	0	0	0	64510997	65351948	65963535	0	0	3617225	272383	6587155	3870	135168497	577914	5759	0	0	1339769	100886	2439789	1433	50064507	214051	2133	2699886696	calibrated_monotonic_raw_20ms
asyncs	4194304	38	warm_followup	4	s4194304-g038-warm04	46229b0b678a4a24a29b0b678a0a2465	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	5c0f22a82c61b7be21548685edb525aba4affa4722656a25f978e164a4243fc8	5c0f22a82c61b7be21548685edb525aba4affa4722656a25f978e164a4243fc8	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	false	true	true	false	false	true	true	ok	911	1784516459352460067	1784516459431398516	78.938429	69	1052	263	573	65	304	0	0	0	0	0	64136480	64959486	65532545	0	0	3561724	292999	6380056	3765	135215342	602875	5589	0	0	1319212	108522	2363082	1394	50081857	223296	2070	2699886696	calibrated_monotonic_raw_20ms
asyncs	4194304	38	warm_followup	5	s4194304-g038-warm05	7fce837fb9fd4d758e837fb9fdbd7502	/guest/c2_asyncs_sleep50_r340_s4194304_g038	0.0.1@1784516002080	0e86253537c585a36541e835e93de337e48d4ac49c60cb45b18e55e8501de7be	true	200	present	85d53811da7cb5e33c9988c39d89608772884faa270fdffd0ce281c7bfa87084	85d53811da7cb5e33c9988c39d89608772884faa270fdffd0ce281c7bfa87084	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	2846b113bd3c	false	false	true	true	false	false	true	true	ok	912	1784516459695385774	1784516459775064212	79.678155	69	1052	263	573	65	232	0	0	0	0	0	64124819	64908170	65469406	0	0	3511996	322803	6470835	3964	135210044	593107	5752	0	0	1300793	119561	2396706	1468	50079895	219678	2130	2699886696	calibrated_monotonic_raw_20ms
asyncs	65536	39	fresh_first_use	0	s65536-g039-fresh	73bdb28418074a33bdb28418079a3362	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	35cbfa1fa5fa470695e62030da409f2d2fdebf250590387c4dea06ff39aeb0a9	35cbfa1fa5fa470695e62030da409f2d2fdebf250590387c4dea06ff39aeb0a9	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	true	false	false	true	true	false	true	ok	913	1784516460038802422	1784516461144479094	1105.677156	1026	1052	263	573	65	925558549	33179754	30077942	2131651	32209933	891949455	65787035	991724286	1000252592	13982945	137406	7499949	569090	16158401	8631	135374434	1119701	10320	5179033	50892	2777847	210780	5984783	3196	50140272	414717	3822	2699914218	calibrated_monotonic_raw_20ms
asyncs	65536	39	warm_followup	1	s65536-g039-warm01	911aacb731f945dc9aacb731f965dc09	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	262d0a11c84d7c2343a2966f968b961424832dd063541c3d62f2d7773a2d51ef	262d0a11c84d7c2343a2966f968b961424832dd063541c3d62f2d7773a2d51ef	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	false	true	true	false	false	true	true	ok	914	1784516461410625604	1784516461483826748	73.201381	60	1052	263	573	65	314	0	0	0	0	0	54543121	54678136	55263626	0	0	3528797	316578	6575615	3525	135223327	603084	8579	0	0	1307003	117254	2435490	1305	50084304	223371	3177	2699914218	calibrated_monotonic_raw_20ms
asyncs	65536	39	warm_followup	2	s65536-g039-warm02	417c65786e9a4eb8bc65786e9a1eb81a	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	98ff2835d60f3a2e8652a912ec020cd99bbb7af8583d6f7e1a35acaf1cb89483	98ff2835d60f3a2e8652a912ec020cd99bbb7af8583d6f7e1a35acaf1cb89483	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	false	true	true	false	false	true	true	ok	915	1784516461752308703	1784516461823211185	70.902414	59	1052	263	573	65	260	0	0	0	0	0	54438826	54557461	55162473	0	0	3487489	325000	6497919	4546	135140620	604661	5596	0	0	1291703	120374	2406713	1683	50053671	223955	2072	2699914218	calibrated_monotonic_raw_20ms
asyncs	65536	39	warm_followup	3	s65536-g039-warm03	bdb6453309a343afb6453309a313af61	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	b50471dd78bd5e036dcb699f7002a0717f65bfd1a0af7d599af6c5691f3cfcc3	b50471dd78bd5e036dcb699f7002a0717f65bfd1a0af7d599af6c5691f3cfcc3	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	false	true	true	false	false	true	true	ok	916	1784516462085883774	1784516462159275808	73.391988	59	1052	263	573	65	297	0	0	0	0	0	54537520	54652976	55224143	0	0	3559664	270313	6652874	4582	135214766	625921	5366	0	0	1318435	100119	2464105	1697	50081134	231829	1987	2699914218	calibrated_monotonic_raw_20ms
asyncs	65536	39	warm_followup	4	s65536-g039-warm04	206d2e08cb374033ad2e08cb37903399	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	75bfb6d1cb8bfac5c431338e134a75759e401ed6e07e1388945269f5f3dc74ca	75bfb6d1cb8bfac5c431338e134a75759e401ed6e07e1388945269f5f3dc74ca	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	false	true	true	false	false	true	true	ok	917	1784516462166182499	1784516462235626015	69.443737	58	1052	263	573	65	217	0	0	0	0	0	54524802	54624796	55200171	0	0	3598751	293062	6491690	4018	135219430	621861	6314	0	0	1332913	108544	2404406	1488	50082861	230326	2338	2699914218	calibrated_monotonic_raw_20ms
asyncs	65536	39	warm_followup	5	s65536-g039-warm05	51c541bb930048798541bb9300c879ae	/guest/c2_asyncs_sleep50_r340_s65536_g039	0.0.1@1784515961870	38a842d147397977438e493bc17e853ef8019a39b92b99738585a864c03ccd43	true	200	present	33dd9ccc0b99f70b62636a73b5510a0a375d6a9ca34e0f012b88dbb35266be02	33dd9ccc0b99f70b62636a73b5510a0a375d6a9ca34e0f012b88dbb35266be02	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	18af4eaad38b	false	false	true	true	false	false	true	true	ok	918	1784516462500042501	1784516462570591039	70.548437	59	1052	263	573	65	268	0	0	0	0	0	54497649	54603915	55201503	0	0	3483964	309908	6581230	3970	135216217	616800	5195	0	0	1290398	114784	2437570	1470	50081671	228451	1924	2699914218	calibrated_monotonic_raw_20ms
asyncs	262144	39	fresh_first_use	0	s262144-g039-fresh	78344b9a732845c1b44b9a732855c118	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	dca386db4eae6260a8517ed774c8b192ddc623a797a2d7769e8594c6516af5df	dca386db4eae6260a8517ed774c8b192ddc623a797a2d7769e8594c6516af5df	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	true	false	false	true	true	false	true	ok	919	1784516462839206560	1784516463937753497	1098.547623	977	1052	263	573	65	871807741	33389015	28651316	2356448	31008110	837985225	66457517	938854510	947599072	11758417	505655	7423580	622367	15921936	10612	135356928	1086498	13842	4355031	187282	2749513	230509	5897097	3930	50132909	402412	5126	2699961546	calibrated_monotonic_raw_20ms
asyncs	262144	39	warm_followup	1	s262144-g039-warm01	3f6a9df7e01c4634aa9df7e01c263453	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	eb4deacfd104784fea2d13775daff11df7dab65feb5558059646e1ecf22928a9	eb4deacfd104784fea2d13775daff11df7dab65feb5558059646e1ecf22928a9	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	false	true	true	false	false	true	true	ok	920	1784516463958260544	1784516464043386039	85.125821	66	1052	263	573	65	247	0	0	0	0	0	58850037	59150387	59800567	0	0	6945882	423504	12034409	6995	135136097	630383	9301	0	0	2572585	156855	4457251	2590	50051119	233478	3444	2699961546	calibrated_monotonic_raw_20ms
asyncs	262144	39	warm_followup	2	s262144-g039-warm02	44cdae182cb240808dae182cb2e08042	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	a8f6b13b3de1041428a2141aec498baa5043adf515874a00bd42b5923cbed099	a8f6b13b3de1041428a2141aec498baa5043adf515874a00bd42b5923cbed099	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	false	true	true	false	false	true	true	ok	921	1784516464050328327	1784516464118900543	68.572307	60	1052	263	573	65	245	0	0	0	0	0	54857855	54970096	55810719	0	0	3429984	316554	6456436	3426	135172078	581891	5257	0	0	1270382	117243	2391306	1268	50064445	215518	1947	2699961546	calibrated_monotonic_raw_20ms
asyncs	262144	39	warm_followup	3	s262144-g039-warm03	e51b2f7f066746c09b2f7f066706c090	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	9a250e889fc4084d0d6162e4cd4f28d1617f6a5bed26266421257b03ac49c62d	9a250e889fc4084d0d6162e4cd4f28d1617f6a5bed26266421257b03ac49c62d	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	false	true	true	false	false	true	true	ok	922	1784516464384691982	1784516464461653044	76.961143	63	1052	263	573	65	215	0	0	0	0	0	57721213	57861680	58454305	0	0	4799291	244514	11689152	5485	135202781	581376	5106	0	0	1777540	90562	4329377	2031	50075817	215327	1891	2699961546	calibrated_monotonic_raw_20ms
asyncs	262144	39	warm_followup	4	s262144-g039-warm04	4c2cfe0fb76d4775acfe0fb76da775ea	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	796332afba3aa689f6eece5caf7933b8c8f58d0a4c7e3d51451acf91ea9f1305	796332afba3aa689f6eece5caf7933b8c8f58d0a4c7e3d51451acf91ea9f1305	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	false	true	true	false	false	true	true	ok	923	1784516464725233889	1784516464793120021	67.885694	58	1052	263	573	65	297	0	0	0	0	0	54858345	54987120	55546338	0	0	3449561	253273	6421269	3249	135211053	581171	4984	0	0	1277633	93806	2378281	1203	50078881	215251	1845	2699961546	calibrated_monotonic_raw_20ms
asyncs	262144	39	warm_followup	5	s262144-g039-warm05	64f2bb95844e4948b2bb95844ed948ab	/guest/c2_asyncs_sleep50_r340_s262144_g039	0.0.1@1784515968250	e2ab7f6ffb7bfd7f743b727217912df4589d625509dbe362fe14112d6bd8f366	true	200	present	99d16590e29a03e998aca2ca8186a1d22f7626479b02eb971b4112ff62aca680	99d16590e29a03e998aca2ca8186a1d22f7626479b02eb971b4112ff62aca680	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	28aaeaed3445	false	false	true	true	false	false	true	true	ok	924	1784516465061719149	1784516465137336314	75.617286	59	1052	263	573	65	246	0	0	0	0	0	54933247	55080091	55650757	0	0	3486405	233753	6496677	3527	135217607	621194	6020	0	0	1291279	86576	2406210	1306	50081308	230075	2229	2699961546	calibrated_monotonic_raw_20ms
asyncs	1048576	39	fresh_first_use	0	s1048576-g039-fresh	4a67887f699b4e89a7887f699bee89a6	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	71e54edc56d16026f4cdf51772274e85d3d403aedb1c010b01d1f930a01bc828	71e54edc56d16026f4cdf51772274e85d3d403aedb1c010b01d1f930a01bc828	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	true	false	false	true	true	false	true	ok	925	1784516465402603484	1784516466735031799	1332.42894	1016	1052	263	573	65	855677326	36294469	33263326	2311787	35575697	819360520	63417134	919710966	920363641	6365032	1026676	3916635	437799	8814475	8109	135288649	568298	5357	2357512	380265	1450663	162154	3264749	3003	50108891	210489	1984	2699893056	calibrated_monotonic_raw_20ms
asyncs	1048576	39	warm_followup	1	s1048576-g039-warm01	1eec9866c0ab4846ac9866c0ab6846d6	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	2ebc8bcf03d37c1624c89317ade3471d6b4500a1c4f264bd93200db158cbd661	2ebc8bcf03d37c1624c89317ade3471d6b4500a1c4f264bd93200db158cbd661	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	false	true	true	false	false	true	true	ok	926	1784516466743787370	1784516466816540265	72.752902	62	1052	263	573	65	246	0	0	0	0	0	56996577	57602386	58008588	0	0	3695819	303322	6426956	3415	135181448	673144	7400	0	0	1368876	112345	2380448	1264	50069186	249322	2740	2699893056	calibrated_monotonic_raw_20ms
asyncs	1048576	39	warm_followup	2	s1048576-g039-warm02	8f68e15770ad4441a8e15770ada44120	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	2355e64689fa287e43dcd956b61bcb00b4c2a2e36d84929e47ca5210be3b167e	2355e64689fa287e43dcd956b61bcb00b4c2a2e36d84929e47ca5210be3b167e	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	false	true	true	false	false	true	true	ok	927	1784516467085483615	1784516467164607524	79.123949	68	1052	263	573	65	325	0	0	0	0	0	56865969	57197582	58217025	0	0	3563445	284278	6398606	3557	135224938	580680	6223	0	0	1319846	105292	2369947	1317	50085294	215075	2304	2699893056	calibrated_monotonic_raw_20ms
asyncs	1048576	39	warm_followup	3	s1048576-g039-warm03	ab182495cad2432d982495cad2032d2f	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	1b568ada10e94e0d055aa568b7fb27a3c47a06c8a0300b9a846b0b9d0ad63139	1b568ada10e94e0d055aa568b7fb27a3c47a06c8a0300b9a846b0b9d0ad63139	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	false	true	true	false	false	true	true	ok	928	1784516467431011430	1784516467503314730	72.303875	62	1052	263	573	65	253	0	0	0	0	0	57268661	57587044	58410846	0	0	3559990	336631	7179268	4128	135219897	581498	5342	0	0	1318567	124683	2659093	1528	50083427	215378	1978	2699893056	calibrated_monotonic_raw_20ms
asyncs	1048576	39	warm_followup	4	s1048576-g039-warm04	17d119be44c141679119be44c1c167e4	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	69d60310042a9ce61d51625163f2e7a729700f697c050f593523fc0a51c757ad	69d60310042a9ce61d51625163f2e7a729700f697c050f593523fc0a51c757ad	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	false	true	true	false	false	true	true	ok	929	1784516467770500724	1784516467847199731	76.699273	62	1052	263	573	65	272	0	0	0	0	0	56881504	57210246	57811176	0	0	3479502	286285	6523614	3851	135231157	635202	6218	0	0	1288755	106035	2416249	1426	50087597	235269	2303	2699893056	calibrated_monotonic_raw_20ms
asyncs	1048576	39	warm_followup	5	s1048576-g039-warm05	cfb7d188fdb349e2b7d188fdb3e9e24d	/guest/c2_asyncs_sleep50_r340_s1048576_g039	0.0.1@1784515977755	ea68de1a4ab6bc48e1d23bb1b917c0766e8f0bbac5960444daa1fbd3e201962c	true	200	present	cea524a97ecae6ca323fc12a25a75bea607bdba7987fff7282a82b3e6d21a1a2	cea524a97ecae6ca323fc12a25a75bea607bdba7987fff7282a82b3e6d21a1a2	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	0976515ad30b	false	false	true	true	false	false	true	true	ok	930	1784516468111588374	1784516468191513949	79.925987	62	1052	263	573	65	267	0	0	0	0	0	56966331	57286632	57886136	0	0	3513861	277443	6448682	3776	135223840	598001	5629	0	0	1301481	102760	2388495	1398	50084887	221490	2084	2699893056	calibrated_monotonic_raw_20ms
asyncs	4194304	39	fresh_first_use	0	s4194304-g039-fresh	75163076cab64bfc963076cab64bfc67	/guest/c2_asyncs_sleep50_r340_s4194304_g039	0.0.1@1784516002717	745cab34b18c10d91aa0a404a033ec792e1dd4a175e8b4249ae7aa83fb42ae69	true	200	present	54f7f73bff09ab214d347367b7e2b76db0c1e3728aa8b15491781516d32c04ce	54f7f73bff09ab214d347367b7e2b76db0c1e3728aa8b15491781516d32c04ce	match	ok	match	1024	34b059c2ead4f813a03fde62d32a81cd42dc6c6a8dbf9325c00af66eff16e38d	match	b2ed96bc294f	false	true	false	false	true	true	false	true	ok	931	1784516468459484826	1784516470228019441	1768.534846	996	1052	263	573	65	720234080	31983327	28496233	2228661	30725385	688228020	80069348	802189908	802980089	6415651	4204969	3939474	461516	8720041	7706	135309949	570555	5137	2376229	1557436	1459102	170936	3229729	2854	50116111	211322	1902	2699929101	calibrated_monotonic_raw_20ms
