schema_version	experiment_id	profile	phase	workload_id	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	node	process	pid	status
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AI430	4	enclave_tsc_same_invocation	53463632482658	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AF400	5	enclave_tsc_same_invocation	53463644268274	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AF410	6	enclave_tsc_same_invocation	53464517722934	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AO400	7	enclave_tsc_same_invocation	53464519767747	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AO410	8	enclave_tsc_same_invocation	53464520402761	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AO420	9	enclave_tsc_same_invocation	53464520403720	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	AO430	10	enclave_tsc_same_invocation	53464520412489	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	A400	400	monotonic_ns_same_process	19788652758303	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	9	1	2110838a54ed4af590838a54ed6af5f4	A410	410	monotonic_ns_same_process	19788985161303	ns		asyncs_worker		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AI400	1	enclave_tsc_same_invocation	53464685286480	cycles		sgx_worker_enclave		observed
c5-timing-event-v1	C5	asyncs	measured	dynamic-html-derived-v1	10	1	8f915737fd574792915737fd57479262	AI410	2	enclave_tsc_same_invocation	53464691749604	cycles		sgx_worker_enclave		observed
