experiment_id	segment_id	phase	logical_request_id	attempt_id	activation_id
C3	measured	measured	401	1	1192cf5f54b74eee92cf5f54b73eeebf
C3	measured	measured	402	1	f6b97cec57994e4db97cec57998e4dd7
C3	measured	measured	403	1	5224845064bd43c5a4845064bd83c59b
C3	measured	measured	404	1	0287e4ba88ee4ab787e4ba88ee5ab745
C3	measured	measured	405	1	7197b04aef8c46c697b04aef8c86c627
C3	measured	measured	406	1	1178afb17a854e59b8afb17a850e5916
C3	measured	measured	407	1	64a9744a6e704230a9744a6e704230d7
C3	measured	measured	408	1	7b9bc364185441bf9bc364185451bfed
C3	measured	measured	409	1	3f90dfc661f8495c90dfc661f8095c6d
C3	measured	measured	410	1	40bc1868a48f46b8bc1868a48fb6b818
C3	measured	measured	411	1	c7195ff45aeb438d995ff45aeb438d6b
C3	measured	measured	412	1	5fd14d5fadf64ec7914d5fadf60ec7fc
C3	measured	measured	413	1	a89cd95c059046db9cd95c059066dbf4
C3	measured	measured	414	1	cfd2bd8385244d1192bd838524ad11f0
C3	measured	measured	415	1	0729e9cdcd4840e6a9e9cdcd4830e6b6
C3	measured	measured	416	1	09754f175a574573b54f175a57f57342
C3	measured	measured	417	1	b50deacbe4b246928deacbe4b29692e7
C3	measured	measured	418	1	2b381cea9b514b8bb81cea9b515b8b83
C3	measured	measured	419	1	ddf58cb59ac549fcb58cb59ac5c9fcf9
C3	measured	measured	420	1	da636214a4274cb0a36214a4277cb070
C3	measured	measured	421	1	9d28ade83e234d48a8ade83e233d482b
C3	measured	measured	422	1	f7aa823d9b324531aa823d9b325531e3
C3	measured	measured	423	1	65dcc91dcdec45219cc91dcdecf521be
C3	measured	measured	424	1	3a1b0cab5ac64b7b9b0cab5ac66b7bad
C3	measured	measured	425	1	ace8f7ea64674169a8f7ea64672169a1
C3	measured	measured	426	1	c732b3a95ab0486cb2b3a95ab0886c69
C3	measured	measured	427	1	576fb63d08864f62afb63d08866f6249
C3	measured	measured	428	1	972bf52169d8489babf52169d8a89b5a
C3	measured	measured	429	1	40d70a6c676c4025970a6c676c602554
C3	measured	measured	430	1	d0435af3c3e2499e835af3c3e2c99e5e
C3	measured	measured	431	1	805c130fe7ae49f99c130fe7ae89f9c9
C3	measured	measured	432	1	3ba406b783d0425ca406b783d0b25c6b
C3	measured	measured	433	1	cb8f8abd305848778f8abd3058c877de
C3	measured	measured	434	1	c72537aa59ee49dea537aa59ee89ded0
C3	measured	measured	435	1	703228ccbe00439fb228ccbe00939f6d
C3	measured	measured	436	1	388d21c247684a3d8d21c24768ca3d09
C3	measured	measured	437	1	da19a9f6fc914acf99a9f6fc916acfb8
C3	measured	measured	438	1	db6d9bcd06224d44ad9bcd06224d4412
C3	measured	measured	439	1	9e1839377f9b491e9839377f9b791e83
C3	measured	measured	440	1	b93fa685a2fd45f1bfa685a2fde5f1c6
C3	measured	measured	441	1	d0701ecc597043e9b01ecc5970e3e9c1
C3	measured	measured	442	1	c4c5b029bbdf48e085b029bbdf68e0ac
C3	measured	measured	443	1	8c807dc12d714a21807dc12d719a2156
C3	measured	measured	444	1	f86470f27c4e4ab5a470f27c4ebab506
C3	measured	measured	445	1	f859f50e522f455699f50e522fc55626
C3	measured	measured	446	1	5e04af484a3345ea84af484a3335ea5a
C3	measured	measured	447	1	0438e0c438344180b8e0c43834b1803e
C3	measured	measured	448	1	5bcff10dc10f41248ff10dc10f31246d
C3	measured	measured	449	1	591625e0f8274f949625e0f8272f9412
C3	measured	measured	450	1	3e11f7ab5f4c427c91f7ab5f4c427cad
C3	measured	measured	451	1	e60b446a299f4ba58b446a299fcba57e
C3	measured	measured	452	1	45ea3d63f0554198aa3d63f055a198ec
C3	measured	measured	453	1	37e0e403747c4e82a0e403747c3e82d1
C3	measured	measured	454	1	1592a66ccec1439a92a66ccec1639a9d
C3	measured	measured	455	1	d2db1c5673fd450c9b1c5673fd950cf2
C3	measured	measured	456	1	eeba4d10d6704865ba4d10d6701865c5
C3	measured	measured	457	1	451db5616f0347099db5616f03f709e1
C3	measured	measured	458	1	b8f8670a53284d02b8670a5328cd02b1
C3	measured	measured	459	1	ca87eaf2e6fd4e5d87eaf2e6fd1e5d84
C3	measured	measured	460	1	fed1085f2f0243fe91085f2f02e3fe3c
C3	measured	measured	461	1	095c7da4002444089c7da40024e408b4
C3	measured	measured	462	1	0bd0c1210a1e4e2290c1210a1efe2257
C3	measured	measured	463	1	453004b7927d4003b004b7927d10036f
C3	measured	measured	464	1	3715b8c8dd9f43fc95b8c8dd9f33fc25
C3	measured	measured	465	1	2e7a78784ee44575ba78784ee4d575fc
C3	measured	measured	466	1	1cf5d899ad784088b5d899ad78d08862
C3	measured	measured	467	1	4c7c4455fa914a9ebc4455fa91ba9e90
C3	measured	measured	468	1	65c11f08a3334205811f08a333c205ce
C3	measured	measured	469	1	e7c8fafc7c654bc288fafc7c651bc23f
C3	measured	measured	470	1	edd8b34ff136496898b34ff136b968cc
C3	measured	measured	471	1	73576aa8086f4f27976aa8086f8f27e7
C3	measured	measured	472	1	cb8af33aff494aee8af33aff495aeeb4
C3	measured	measured	473	1	30f0723f4ad44032b0723f4ad4703202
C3	measured	measured	474	1	668784032d20445b8784032d20f45baf
C3	measured	measured	475	1	b3c07017935d41e4807017935db1e415
C3	measured	measured	476	1	fcd7c2336ebc405397c2336ebc3053d3
C3	measured	measured	477	1	e051c50d47c4483091c50d47c43830ad
C3	measured	measured	478	1	1440db99caeb48b080db99caeba8b0eb
C3	measured	measured	479	1	50631757a11c4c6aa31757a11cac6a38
C3	measured	measured	480	1	8de42eafe23f460fa42eafe23f160fd5
C3	measured	measured	481	1	797a4180ef5e42daba4180ef5e82da6e
C3	measured	measured	482	1	59f8ee9715fd4f3fb8ee9715fdff3f36
C3	measured	measured	483	1	4a9a865a7fc94a799a865a7fc97a7901
C3	measured	measured	484	1	d7ca92ffff2841668a92ffff28f166f9
C3	measured	measured	485	1	cd35be1586dd4d2db5be1586dd2d2dab
C3	measured	measured	486	1	ea3a5c0aff404182ba5c0aff402182be
C3	measured	measured	487	1	39c67fd3a5994f9e867fd3a5992f9e57
C3	measured	measured	488	1	f8a46f1a458545d8a46f1a4585b5d8dd
C3	measured	measured	489	1	ac23a34aea8a4e59a3a34aea8a8e5968
C3	measured	measured	490	1	e2a27568fe234198a27568fe23f198a4
C3	measured	measured	491	1	f78523c2ca624d448523c2ca626d445d
C3	measured	measured	492	1	635fe6e4f9cf4d9a9fe6e4f9cffd9a17
C3	measured	measured	493	1	cb707eaba4a7470cb07eaba4a7970cb5
C3	measured	measured	494	1	5523e8cccdee41a5a3e8cccdeef1a532
C3	measured	measured	495	1	db7f7e5e1db443fabf7e5e1db443fa3b
C3	measured	measured	496	1	1ebd370dc84940bfbd370dc84980bf9f
C3	measured	measured	497	1	21b10582a0be4806b10582a0bec8063c
C3	measured	measured	498	1	8ad6b97c7fbf423696b97c7fbfd236e2
C3	measured	measured	499	1	381bad98960049cb9bad98960079cb40
C3	measured	measured	500	1	257fdf7377564ea7bfdf7377561ea70f
C3	measured	measured	501	1	cd122905a8fb4d94922905a8fb2d9410
C3	measured	measured	502	1	b4d19aa78ef5403f919aa78ef5d03fac
C3	measured	measured	503	1	341f57d49ba54f989f57d49ba54f98fa
C3	measured	measured	504	1	2a104727c5f54dcf904727c5f53dcfca
C3	measured	measured	505	1	3f7c496473954727bc49647395e727db
C3	measured	measured	506	1	67c68e25f91049ed868e25f91029ed51
C3	measured	measured	507	1	3942322290ad48e282322290adc8e237
C3	measured	measured	508	1	d2a4bf5c16874b71a4bf5c1687ab71dd
C3	measured	measured	509	1	b987e7f2e23a46dd87e7f2e23a76dd2d
C3	measured	measured	510	1	2780a11a53924f9c80a11a53920f9c6e
C3	measured	measured	511	1	47ab75f359c94de1ab75f359c9cde17e
C3	measured	measured	512	1	20229f80a7b747a1a29f80a7b717a173
C3	measured	measured	513	1	e4a076da6c924328a076da6c927328ff
C3	measured	measured	514	1	e71557bf992a451a9557bf992ac51a9a
C3	measured	measured	515	1	6b61763cc1b640baa1763cc1b690ba9d
C3	measured	measured	516	1	d5017a9e45cc4a1d817a9e45cc1a1d56
C3	measured	measured	517	1	d402b535486f4e3a82b535486fce3a54
C3	measured	measured	518	1	3cb7c311da5e408db7c311da5e608d42
C3	measured	measured	519	1	60f6f88ea9d94ab4b6f88ea9d92ab4b9
C3	measured	measured	520	1	26af67fd3a3b4c97af67fd3a3bbc9794
C3	measured	measured	521	1	b514d8a67460426194d8a674606261dc
C3	measured	measured	522	1	8dde1ed4e2b348ab9e1ed4e2b378abf4
C3	measured	measured	523	1	3a6d0826478e44aaad0826478ea4aa42
C3	measured	measured	524	1	3791805fdfe5440b91805fdfe5a40bb2
C3	measured	measured	525	1	f4b7071d929748b7b7071d9297e8b790
C3	measured	measured	526	1	aa52c473f22042e792c473f22002e75f
C3	measured	measured	527	1	a26aaf02c9ab419caaaf02c9abd19cfd
C3	measured	measured	528	1	57da9413d6ba4e7f9a9413d6ba3e7f25
C3	measured	measured	529	1	4a49fdc11b8c4b6389fdc11b8c4b63a7
C3	measured	measured	530	1	6d5634ac460e498b9634ac460e198b22
C3	measured	measured	531	1	17d2dfe9faf74bd892dfe9faf7cbd8c3
C3	measured	measured	532	1	95384d1dc0234edcb84d1dc0237edc35
C3	measured	measured	533	1	d65a8058f55145aa9a8058f551f5aabf
C3	measured	measured	534	1	16bd8e0f4b4d4cc1bd8e0f4b4d2cc174
C3	measured	measured	535	1	82389204c3e04458b89204c3e06458bc
C3	measured	measured	536	1	5124ca990acf49e0a4ca990acf99e060
C3	measured	measured	537	1	fd64a62c539546fea4a62c539576fe07
C3	measured	measured	538	1	1ecd6fe50b294dcc8d6fe50b29adcc2d
C3	measured	measured	539	1	7fabcc9fe5a44052abcc9fe5a4705250
C3	measured	measured	540	1	72e37f67b2bc4795a37f67b2bcb79569
C3	measured	measured	541	1	0a688aaef5ae410fa88aaef5ae710f67
C3	measured	measured	542	1	9a21b34aeede4f12a1b34aeede9f1206
C3	measured	measured	543	1	2d03e396b40748b183e396b407e8b137
C3	measured	measured	544	1	5f50e4027f6f41bc90e4027f6fe1bc2c
C3	measured	measured	545	1	0d7fabbbab914696bfabbbab91169600
C3	measured	measured	546	1	00d552179ab44f8d9552179ab4ef8d2a
C3	measured	measured	547	1	1e4275517da845a18275517da8a5a177
C3	measured	measured	548	1	57983847d6804113983847d680b113d8
C3	measured	measured	549	1	018442856f904ea58442856f909ea5a5
C3	measured	measured	550	1	d8744e78b4cc4d6eb44e78b4cc0d6e10
C3	measured	measured	551	1	d46988e0e57d4f40a988e0e57dbf40ab
C3	measured	measured	552	1	44415695952143ec815695952173ecce
C3	measured	measured	553	1	60e384d0deab404ba384d0deabb04b2c
C3	measured	measured	554	1	9aa9e4f258b842f1a9e4f258b8a2f1d2
C3	measured	measured	555	1	ba6ab53bb83c4907aab53bb83c7907bc
C3	measured	measured	556	1	2f0ebe12fd774cd18ebe12fd778cd126
C3	measured	measured	557	1	782eab72d850426baeab72d850926b70
C3	measured	measured	558	1	fb2151b62b1f4569a151b62b1fd56983
C3	measured	measured	559	1	ff629bc21c0244efa29bc21c02c4efe5
C3	measured	measured	560	1	460324df5db242c98324df5db2d2c910
C3	measured	measured	561	1	3f4041b0e21d44018041b0e21de40117
C3	measured	measured	562	1	e82d6ee6f31740f8ad6ee6f31770f8f3
C3	measured	measured	563	1	3ac5242b85ea4bda85242b85eadbdaa2
C3	measured	measured	564	1	b4a686c6496b4550a686c6496bb550e5
C3	measured	measured	565	1	d083e1623c2c4e3883e1623c2cbe3846
C3	measured	measured	566	1	88369c685ebb4216b69c685ebb2216ac
C3	measured	measured	567	1	8ffbf6312fca4287bbf6312fca628723
C3	measured	measured	568	1	363aec81cb444a05baec81cb449a05db
C3	measured	measured	569	1	54bc5db2d0904bf2bc5db2d090ebf284
C3	measured	measured	570	1	15df9322fe0743829f9322fe07c38217
C3	measured	measured	571	1	5ec77389df294207877389df29220745
C3	measured	measured	572	1	727818c7c6d04114b818c7c6d0311468
C3	measured	measured	573	1	553f660a7e8643efbf660a7e8663ef6a
C3	measured	measured	574	1	d4f8b6637a3e4a6cb8b6637a3e3a6c69
C3	measured	measured	575	1	2cec684295514c41ac684295516c414c
C3	measured	measured	576	1	87ce0f49731049788e0f4973100978b1
C3	measured	measured	577	1	b009b1314e784e8289b1314e78fe82ad
C3	measured	measured	578	1	03f730e5a0c8455fb730e5a0c8355f46
C3	measured	measured	579	1	d4cad3440b7a41b38ad3440b7a01b3e1
C3	measured	measured	580	1	a0ae4dfd1dbe498bae4dfd1dbec98bbe
C3	measured	measured	581	1	b3eb2ca26eac4484ab2ca26eaca484e7
C3	measured	measured	582	1	f420fd8979fa4933a0fd8979faf933ff
C3	measured	measured	583	1	446c1a007252413cac1a007252013c1c
C3	measured	measured	584	1	3ead3bfaadc041a6ad3bfaadc0c1a671
C3	measured	measured	585	1	c2693fcb74e9437ea93fcb74e9137e90
C3	measured	measured	586	1	94506bdea0304239906bdea030423937
C3	measured	measured	587	1	a726ed7eb6984c6ba6ed7eb698dc6bbf
C3	measured	measured	588	1	8a3fee6ec9ef4c5abfee6ec9ef2c5abd
C3	measured	measured	589	1	ee5fd24decec4dc79fd24dececfdc71f
C3	measured	measured	590	1	09ebead1b5764e41abead1b5764e4198
C3	measured	measured	591	1	0df1d9e863f34500b1d9e863f32500f6
C3	measured	measured	592	1	fa8ccd92e02e4cc78ccd92e02e1cc74e
C3	measured	measured	593	1	e7df22e697d64b399f22e697d69b3954
C3	measured	measured	594	1	0d174fc11bdc48c0974fc11bdc98c042
C3	measured	measured	595	1	2c72cdc3c6404dbab2cdc3c640cdbaee
C3	measured	measured	596	1	fd9cd6dd68d441cc9cd6dd68d411cc14
C3	measured	measured	597	1	7c16d6a19cfa437796d6a19cfa2377b7
C3	measured	measured	598	1	f459e924d1e1443b99e924d1e1c43bfb
C3	measured	measured	599	1	e196b5495e734da396b5495e738da35c
C3	measured	measured	600	1	6af88409ffa449a9b88409ffa449a9aa
C3	measured	measured	601	1	5c73c26aa23e412eb3c26aa23e412e72
C3	measured	measured	602	1	83d28c9c6eef403c928c9c6eef803c1e
C3	measured	measured	603	1	e079f723cf36409bb9f723cf36909b01
C3	measured	measured	604	1	3b12378720674dd09237872067add04b
C3	measured	measured	605	1	0bd0df80138c4ece90df80138c2ece44
C3	measured	measured	606	1	582a9253a37e414caa9253a37ec14c96
C3	measured	measured	607	1	3951eb589c5e48fa91eb589c5e48fa85
C3	measured	measured	608	1	c63684cd8d8d49ffb684cd8d8d59ff76
C3	measured	measured	609	1	a5999c88e0254a37999c88e0255a3764
C3	measured	measured	610	1	5868ef946f224b77a8ef946f226b770a
C3	measured	measured	611	1	2055dffc2e99489395dffc2e99189372
C3	measured	measured	612	1	4e5bf94edc434d539bf94edc436d5349
C3	measured	measured	613	1	c0e0657a37034456a0657a3703d4562f
C3	measured	measured	614	1	0d2a17b8b9d446c2aa17b8b9d486c22a
C3	measured	measured	615	1	879965aaa8674b359965aaa867fb354b
C3	measured	measured	616	1	cbb306f56bcc41dab306f56bcc61da9e
C3	measured	measured	617	1	4cb31d8372ce4434b31d8372ce243460
C3	measured	measured	618	1	b258feb024bb4df798feb024bbfdf7b9
C3	measured	measured	619	1	da27ec977b0b4aaba7ec977b0bcaabde
C3	measured	measured	620	1	1eb556e856414061b556e8564120616f
C3	measured	measured	621	1	b98e4290e57f4cbf8e4290e57f8cbf86
C3	measured	measured	622	1	6b3433cdf7034a81b433cdf7037a8160
C3	measured	measured	623	1	2759ff6947364e8999ff694736fe89c4
C3	measured	measured	624	1	df786ff2bd234d07b86ff2bd238d07ae
C3	measured	measured	625	1	8f2d9dba0a28481dad9dba0a28181d61
C3	measured	measured	626	1	15852abf43a04111852abf43a0b11198
C3	measured	measured	627	1	85790952ecba4c29b90952ecba6c2957
C3	measured	measured	628	1	8895a1313c4044e195a1313c4054e1f4
C3	measured	measured	629	1	5b5be324a84641749be324a846017463
C3	measured	measured	630	1	f607b3a07ad1470d87b3a07ad1b70d99
C3	measured	measured	631	1	98f1b13d07204028b1b13d0720702814
C3	measured	measured	632	1	6c6a551b52d64866aa551b52d618663d
C3	measured	measured	633	1	1b82cc61fa20416782cc61fa202167cb
C3	measured	measured	634	1	ce0cc7cc42674e988cc7cc42675e98ac
C3	measured	measured	635	1	b5b58d69421c4d44b58d69421c0d44d3
C3	measured	measured	636	1	bf6f84f022704948af84f02270194832
C3	measured	measured	637	1	abf27e459dd742d8b27e459dd7a2d8bf
C3	measured	measured	638	1	3d0449270f1345be8449270f1345be31
C3	measured	measured	639	1	7b733ae9ecc24317b33ae9ecc26317c0
C3	measured	measured	640	1	bae5c89eb0ec4d3aa5c89eb0ec7d3aae
C3	measured	measured	641	1	c7b31aef508b45a9b31aef508b65a99c
C3	measured	measured	642	1	c328775eb4114783a8775eb411078364
C3	measured	measured	643	1	2c59e2312b154a9999e2312b152a99c9
C3	measured	measured	644	1	541969c26261454e9969c26261554ea6
C3	measured	measured	645	1	64988c840e614b86988c840e616b86cb
C3	measured	measured	646	1	fdaa715ddc8c41a0aa715ddc8cd1a040
C3	measured	measured	647	1	e452fae6c1b14e5792fae6c1b1ae579c
C3	measured	measured	648	1	cb38d5ac15f0413db8d5ac15f0913ded
C3	measured	measured	649	1	db3a9399b4b54816ba9399b4b5a816bf
C3	measured	measured	650	1	2c9ec442c8f844f29ec442c8f8d4f2d2
C3	measured	measured	651	1	4fd42cd94fb1480e942cd94fb1180eca
C3	measured	measured	652	1	418fcb76365f472f8fcb76365f472f31
C3	measured	measured	653	1	63d59b8db315408f959b8db315508fba
C3	measured	measured	654	1	017d553d967b453cbd553d967b153cf8
C3	measured	measured	655	1	290dda0b79ab42868dda0b79abe28630
C3	measured	measured	656	1	be4e505283b448398e505283b4c83912
C3	measured	measured	657	1	51937cba32af43da937cba32af93da72
C3	measured	measured	658	1	fa8eb2a6488f4e628eb2a6488fce62a8
C3	measured	measured	659	1	128263acd17440438263acd174804323
C3	measured	measured	660	1	c8e20002ab7c426fa20002ab7c926f38
C3	measured	measured	661	1	26c5db72578b4b1c85db72578b8b1ca0
C3	measured	measured	662	1	c24a34ebcc364a058a34ebcc366a05be
C3	measured	measured	663	1	94162e473f3d4440962e473f3da4402a
C3	measured	measured	664	1	fc844e11fb2b43a0844e11fb2b93a05a
C3	measured	measured	665	1	f92bd97c525f4edeabd97c525feededc
C3	measured	measured	666	1	a11e993be5ba418c9e993be5bac18c08
C3	measured	measured	667	1	e67ed4fd5ab34979bed4fd5ab3a979aa
C3	measured	measured	668	1	f6c86d9bf43f4af1886d9bf43f7af1d4
C3	measured	measured	669	1	0344fe7b4f3a4d8884fe7b4f3a7d889e
C3	measured	measured	670	1	6be0d47d53f34deda0d47d53f30dedf8
C3	measured	measured	671	1	daba749828824e39ba749828821e39ee
C3	measured	measured	672	1	0c315d1991664ec2b15d1991665ec2b3
C3	measured	measured	673	1	2bc1509fa0e5438c81509fa0e5538cc6
C3	measured	measured	674	1	04472e8752bc4a89872e8752bc6a89e7
C3	measured	measured	675	1	acfb79af89794563bb79af8979956351
C3	measured	measured	676	1	2bc75ac887334d7f875ac887335d7f1d
C3	measured	measured	677	1	812e7d746eb04cedae7d746eb08ced85
C3	measured	measured	678	1	5910e68c63794c5d90e68c6379ac5d17
C3	measured	measured	679	1	165eefe395d744d99eefe395d794d96d
C3	measured	measured	680	1	b92d0186705c4975ad0186705c097563
C3	measured	measured	681	1	2f9a571b51594d069a571b5159ad0690
C3	measured	measured	682	1	82e15221d8f84aaca15221d8f8baacbc
C3	measured	measured	683	1	f29b810b9b72457f9b810b9b72657fdf
C3	measured	measured	684	1	d31c8f1f8e224b769c8f1f8e225b7658
C3	measured	measured	685	1	edde8a473fc645f39e8a473fc625f3c1
C3	measured	measured	686	1	dab09d20f0634f03b09d20f0635f0369
C3	measured	measured	687	1	5734efc21c4b419cb4efc21c4b519cec
C3	measured	measured	688	1	80f8bff7cfd24ab5b8bff7cfd28ab5e1
C3	measured	measured	689	1	29b71c2a1e964bb9b71c2a1e963bb9e2
C3	measured	measured	690	1	ecd6ccacb6834f7b96ccacb6838f7b95
C3	measured	measured	691	1	2e3dbeac853e4ca6bdbeac853e2ca672
C3	measured	measured	692	1	e3998be18bd54e87998be18bd5be8754
C3	measured	measured	693	1	c0d97dbaac8f4c2e997dbaac8f3c2e6d
C3	measured	measured	694	1	14df37416ccb4df19f37416ccbedf18a
C3	measured	measured	695	1	b5cc270e3736435c8c270e3736b35cac
C3	measured	measured	696	1	6d5f1e07a2b742109f1e07a2b73210aa
C3	measured	measured	697	1	835d19795b4248189d19795b42f81844
C3	measured	measured	698	1	96a98cdae4064af7a98cdae4060af784
C3	measured	measured	699	1	197b83ca3e5342e4bb83ca3e53f2e42a
C3	measured	measured	700	1	e20696e69333452c8696e69333b52c6f
